,Date,Openly,Highest,Lowermost,Close,Volume,avg
2066,2003-01-02,4460.57,4553.11,4431.19,4524.87,,4492.15
2067,2003-01-03,4618.24,4641.46,4602.24,4626.32,,4621.85
2068,2003-01-06,4653.99,4710.31,4635.87,4689.86,,4673.09
2069,2003-01-07,4759.81,4776.15,4695.44,4701.08,,4735.795
2070,2003-01-08,4722.99,4859.78,4722.99,4836.93,,4791.385
2071,2003-01-09,4833.55,4867.4,4798.16,4813.73,,4832.78
2072,2003-01-10,4882.07,4884.64,4827.91,4850.8,,4856.275
2073,2003-01-13,4895.3,5000.14,4895.3,4991.26,,4947.72
2074,2003-01-14,5014.95,5057.21,4985.62,4992.42,,5021.415
2075,2003-01-15,5039.76,5039.76,4952.16,5017.7,,4995.96
2076,2003-01-16,5021.54,5082.39,4943.29,4943.29,,5012.84
2077,2003-01-17,4955.94,4983.81,4897.03,4907.78,,4940.42
2078,2003-01-20,4875.74,4951.03,4875.74,4951.03,,4913.385
2079,2003-01-21,4972.85,5031.68,4942.18,4945.87,,4986.93
2080,2003-01-22,4955.71,4993.27,4905.79,4993.27,,4949.53
2081,2003-01-23,5035.79,5102.77,5035.79,5078.8,,5069.28
2082,2003-01-24,5141.8,5141.8,5053.55,5057.32,,5097.675
2083,2003-01-27,5037.1,5055.31,4942.89,4972.59,,4999.1
2084,2003-01-28,4949.47,5023.24,4946.94,5015.16,,4985.09
2085,2003-02-06,4975.65,4975.65,4833.58,4833.58,,4904.615
2086,2003-02-07,4797.38,4833.84,4641.06,4735.37,,4737.45
2087,2003-02-10,4696.57,4715.18,4627.53,4643.87,,4671.355
2088,2003-02-11,4692.82,4704.46,4613.62,4618.98,,4659.04
2089,2003-02-12,4599.67,4666.21,4592.41,4624.87,,4629.31
2090,2003-02-13,4616.62,4639.56,4507.96,4507.96,,4573.76
2091,2003-02-14,4562.24,4569.83,4463.06,4493.99,,4516.445
2092,2003-02-17,4629.57,4707.73,4613.36,4705.08,,4660.545
2093,2003-02-18,4698.1,4698.1,4595.98,4605.31,,4647.04
2094,2003-02-19,4670.15,4672.03,4550.83,4550.83,,4611.43
2095,2003-02-20,4555.65,4606.75,4520.76,4550.7,,4563.755
2096,2003-02-21,4584.6,4594.67,4538.46,4548.35,,4566.565
2097,2003-02-24,4585.8,4613.08,4538.55,4609.2,,4575.815
2098,2003-02-25,4559.32,4559.32,4454.35,4454.35,,4506.835
2099,2003-02-26,4478.14,4495.64,4436.52,4456.69,,4466.08
2100,2003-02-27,4411.54,4473.53,4385.61,4432.46,,4429.57
2101,2003-03-03,4483.44,4546.85,4472.17,4526.69,,4509.51
2102,2003-03-04,4481.55,4515.97,4476.55,4499.69,,4496.26
2103,2003-03-05,4457.46,4475.97,4411.97,4418.11,,4443.97
2104,2003-03-06,4443.34,4451.4,4385.58,4397.44,,4418.49
2105,2003-03-07,4352.73,4403.39,4312.28,4350.59,,4357.835
2106,2003-03-10,4370.68,4384.64,4308.52,4319.99,,4346.58
2107,2003-03-11,4272.02,4313.59,4240.6,4260.45,,4277.095
2108,2003-03-12,4275.58,4328.15,4254.41,4328.15,,4291.28
2109,2003-03-13,4320.48,4400.83,4298.46,4378.99,,4349.645
2110,2003-03-14,4519.2,4532.97,4469.99,4476.17,,4501.48
2111,2003-03-17,4441.8,4441.8,4357.88,4357.99,,4399.84
2112,2003-03-18,4504.82,4569.12,4488.28,4539.72,,4528.7
2113,2003-03-19,4533.45,4547.85,4495.03,4515.07,,4521.44
2114,2003-03-20,4584.47,4613.69,4505.46,4599.25,,4559.575
2115,2003-03-21,4589.81,4615.84,4565.05,4586.92,,4590.445
2116,2003-03-24,4619.07,4619.98,4568.34,4570.68,,4594.16
2117,2003-03-25,4473.56,4513.83,4473.56,4498.83,,4493.695
2118,2003-03-26,4533.27,4537.0,4489.62,4496.05,,4513.31
2119,2003-03-27,4467.74,4514.24,4467.16,4514.24,,4490.7
2120,2003-03-28,4513.26,4517.51,4465.28,4477.01,,4491.395
2121,2003-03-31,4442.1,4442.1,4306.54,4321.22,,4374.32
2122,2003-04-01,4275.39,4338.24,4275.39,4337.61,,4306.815
2123,2003-04-02,4339.16,4351.71,4295.15,4311.56,,4323.43
2124,2003-04-03,4394.43,4411.07,4357.85,4358.39,,4384.46
2125,2003-04-04,4343.43,4499.18,4339.2,4499.18,,4419.19
2126,2003-04-07,4505.74,4597.23,4479.12,4575.83,,4538.175
2127,2003-04-08,4559.22,4606.9,4544.83,4552.45,,4575.865
2128,2003-04-09,4539.3,4544.9,4509.3,4537.39,,4527.1
2129,2003-04-10,4537.15,4597.5,4532.3,4541.36,,4564.9
2130,2003-04-11,4549.08,4562.95,4521.17,4530.4,,4542.06
2131,2003-04-14,4540.09,4549.64,4456.96,4459.81,,4503.3
2132,2003-04-15,4494.19,4500.28,4466.02,4487.59,,4483.15
2133,2003-04-16,4541.66,4619.95,4541.66,4609.32,,4580.805
2134,2003-04-17,4593.89,4628.0,4564.52,4566.66,,4596.26
2135,2003-04-18,4633.59,4677.42,4633.59,4658.3,,4655.505
2136,2003-04-21,4652.24,4661.89,4609.47,4648.12,,4635.68
2137,2003-04-22,4622.25,4626.46,4556.1,4556.1,,4591.28
2138,2003-04-23,4611.46,4621.78,4546.2,4564.93,,4583.99
2139,2003-04-24,4538.37,4538.37,4360.83,4374.94,,4449.6
2140,2003-04-25,4269.6,4338.27,4231.56,4233.54,,4284.915
2141,2003-04-28,4126.25,4156.85,4044.73,4139.5,,4100.79
2142,2003-04-29,4186.23,4227.82,4142.62,4200.32,,4185.22
2143,2003-04-30,4260.08,4268.84,4128.34,4148.07,,4198.59
2144,2003-05-02,4130.6,4193.19,4108.67,4187.82,,4150.93
2145,2003-05-05,4167.42,4215.9,4146.14,4202.12,,4181.02
2146,2003-05-06,4210.39,4250.89,4206.84,4220.45,,4228.865
2147,2003-05-07,4253.43,4276.69,4217.73,4275.91,,4247.21
2148,2003-05-08,4254.51,4254.51,4191.25,4191.25,,4222.88
2149,2003-05-09,4194.55,4278.89,4194.55,4244.18,,4236.72
